PlantID,Cell,habtype,Year,Lvs,Age,Flwrs,dead,flwr,AgeNext,LvsNxt
46.25.1826,46,Poa,2004,10,Flwr,4,0,0,Mat,12
46.25.1827,46,Poa,2004,28,Flwr,3,0,0,Mat,22
46.25.1829,46,Poa,2004,0,Mat,0,0,0,Mat,14
46.25.310,46,Poa,2004,24,Mat,0,0,1,Flwr,29
46.25.406,46,Poa,2004,15,Juv,0,0,0,Juv,0
46.25.958,46,Poa,2004,1,Juv,0,0,0,Juv,2
46.25.T738,46,Poa,2004,5,Juv,0,0,0,Juv,5
46.25.T768,46,Poa,2004,6,Mat,0,0,0,Mat,3
46.25.T783,46,Poa,2004,8,Mat,0,0,0,Mat,7
46.25.T789,46,Poa,2004,8,Mat,0,0,0,Mat,6
46.25.T791,46,Poa,2004,9,Mat,0,0,0,Mat,7
46.25.T793,46,Poa,2004,8,Mat,0,0,1,Flwr,10
46.25.T799,46,Poa,2004,2,Juv,0,0,0,Juv,0
46.3.1039,46,Poa,2004,17,Juv,0,0,1,Flwr,14
46.3.1753,46,Poa,2004,9,Flwr,1,0,0,Mat,13
46.3.1754,46,Poa,2004,9,Mat,0,0,0,Mat,5
46.3.1756,46,Poa,2004,4,Mat,0,0,0,Mat,3
46.3.1757,46,Poa,2004,14,Flwr,1,0,0,Mat,7
46.3.1758,46,Poa,2004,13,Mat,0,0,1,Flwr,11
46.3.1759,46,Poa,2004,4,Juv,0,0,0,Juv,4
46.3.554,46,Poa,2004,11,Mat,0,0,0,Mat,8
46.4.1749,46,Poa,2004,11,Mat,0,0,0,Mat,11
46.4.1750,46,Poa,2004,9,Juv,0,0,0,Juv,11
46.4.1751,46,Poa,2004,22,Mat,0,0,0,Mat,20
46.4.1752,46,Poa,2004,6,Mat,0,0,1,Flwr,8
46.4.306,46,Poa,2004,33,Mat,0,0,0,Mat,30
46.4.T779,46,Poa,2004,6,Juv,0,0,0,Juv,3
46.5.T780,46,Poa,2004,16,Flwr,1,0,1,Flwr,13
46.5.T781,46,Poa,2004,5,Juv,0,0,0,Juv,3
46.6.1777,46,Poa,2004,0,Mat,0,0,0,Mat,4
46.6.1778,46,Poa,2004,8,Juv,0,0,0,Juv,8
46.6.1779,46,Poa,2004,14,Flwr,1,0,1,Flwr,17
46.6.1780,46,Poa,2004,2,Mat,0,0,0,Mat,2
46.6.T775,46,Poa,2004,3,Juv,0,0,0,Juv,2
46.6.T776,46,Poa,2004,7,Juv,0,0,0,Juv,6
46.6.T777,46,Poa,2004,6,Mat,0,0,0,Mat,6
46.6.T858,46,Poa,2004,2,Juv,0,0,0,Juv,1
46.7.1771,46,Poa,2004,9,Mat,0,0,0,Mat,4
46.7.1772,46,Poa,2004,11,Mat,0,1,NA,,NA
46.7.1773,46,Poa,2004,14,Mat,0,0,0,Mat,9
46.7.1774,46,Poa,2004,0,Juv,0,0,0,Juv,2
46.7.1775,46,Poa,2004,3,Mat,0,0,0,Mat,10
46.7.1776,46,Poa,2004,6,Mat,0,0,0,Mat,20
46.7.1787,46,Poa,2004,9,Mat,0,0,1,Flwr,9
46.7.3998,46,Poa,2004,42,Mat,0,0,1,Flwr,34
46.7.556,46,Poa,2004,8,Mat,0,0,1,Flwr,6
46.7.939,46,Poa,2004,10,Mat,0,0,1,Flwr,8
46.7.T778,46,Poa,2004,4,Mat,0,0,0,Mat,3
46.8.1766,46,Poa,2004,13,Mat,0,0,1,Flwr,9
46.8.1767,46,Poa,2004,11,Mat,0,0,0,Mat,17
46.8.1768,46,Poa,2004,18,Mat,0,0,0,Mat,3
46.8.1769,46,Poa,2004,5,Mat,0,0,0,Mat,9
46.8.1770,46,Poa,2004,10,Mat,0,0,0,Mat,7
46.8.309,46,Poa,2004,42,Mat,0,0,1,Flwr,34
"46.8.3998
.3998",46,Poa,2004,42,Mat,0,0,1,Flwr,34
52.1.892,52,Poa,2004,3,Juv,0,0,0,Juv,2
52.1.G647,52,Poa,2004,6,Mat,0,0,0,Mat,4
52.1.G648,52,Poa,2004,4,Mat,0,0,1,Flwr,6
52.1.G649,52,Poa,2004,6,Mat,0,0,1,Flwr,2
52.1.G651,52,Poa,2004,3,Mat,0,0,0,Mat,2
52.1.G654,52,Poa,2004,7,Mat,0,0,0,Mat,13
52.1.G655,52,Poa,2004,13,Mat,0,0,1,Flwr,17
52.1.G656,52,Poa,2004,17,Mat,0,0,1,Flwr,18
52.1.G657,52,Poa,2004,5,Mat,0,0,1,Flwr,5
52.1.T757,52,Poa,2004,2,Mat,0,0,1,Flwr,6
52.10.822,52,Poa,2004,11,Flwr,1,0,1,Flwr,18
52.10.G658,52,Poa,2004,13,Flwr,1,0,0,Mat,20
52.10.G664,52,Poa,2004,9,Flwr,1,0,0,Mat,13
52.11.2466,52,Poa,2004,24,Flwr,1,0,1,Flwr,21
52.11.401,52,Poa,2004,7,Juv,0,1,NA,,NA
52.11.G659,52,Poa,2004,19,Flwr,1,0,1,Flwr,16
52.11.G660,52,Poa,2004,8,Mat,0,0,0,Mat,22
52.11.G661,52,Poa,2004,24,Mat,0,0,1,Flwr,18
52.11.G662,52,Poa,2004,7,Mat,0,0,0,Mat,6
52.11.G663,52,Poa,2004,16,Mat,0,0,0,Mat,19
52.11.G727,52,Poa,2004,7,Mat,0,0,0,Mat,6
52.12.926,52,Poa,2004,4,Mat,0,0,0,Mat,3
52.12.946,52,Poa,2004,0,Juv,0,0,1,Flwr,4
52.12.G665,52,Poa,2004,25,Mat,0,0,1,Flwr,24
52.12.G667,52,Poa,2004,12,Mat,0,0,0,Mat,11
52.12.G670,52,Poa,2004,10,Mat,0,0,0,Mat,7
52.12.G671,52,Poa,2004,8,Flwr,1,0,0,Mat,10
52.12.G675,52,Poa,2004,10,Mat,0,0,0,Mat,13
52.12.G712,52,Poa,2004,22,Mat,0,0,0,Mat,27
52.12.G742,52,Poa,2004,6,Mat,0,0,0,Mat,8
52.14.G688,52,Poa,2004,23,Flwr,4,0,1,Flwr,27
52.14.G689,52,Poa,2004,23,Mat,0,0,0,Mat,19
52.14.G700,52,Poa,2004,17,Mat,0,0,1,Flwr,20
52.14.G703,52,Poa,2004,7,Mat,0,0,0,Mat,9
52.14.G705,52,Poa,2004,15,Flwr,1,0,1,Flwr,19
52.15.402,52,Poa,2004,3,Juv,0,0,0,Juv,2
52.15.403,52,Poa,2004,7,Juv,0,0,0,Juv,4
52.15.710,52,Poa,2004,5,Mat,0,0,0,Mat,3
52.15.711,52,Poa,2004,7,Mat,0,0,0,Mat,14
52.15.831,52,Poa,2004,14,Mat,0,0,0,Mat,13
52.15.861,52,Poa,2004,4,Juv,0,0,1,Flwr,8
52.15.944,52,Poa,2004,5,Mat,0,0,0,Mat,3
52.15.G696,52,Poa,2004,19,Mat,0,0,0,Mat,31
52.15.G697,52,Poa,2004,7,Mat,0,0,0,Mat,9
52.15.G698,52,Poa,2004,13,Mat,0,0,0,Mat,9
52.15.G699,52,Poa,2004,17,Mat,0,0,1,Flwr,11
52.15.G704,52,Poa,2004,6,Mat,0,0,0,Mat,2
52.15.G832,52,Poa,2004,17,Juv,0,0,0,Juv,9
52.16.2968,52,Poa,2004,9,Mat,0,0,1,Flwr,8
52.16.942,52,Poa,2004,33,Mat,0,0,1,Flwr,30
52.16.G749,52,Poa,2004,22,Mat,0,0,0,Mat,24
52.16.G837,52,Poa,2004,7,Mat,0,0,1,Flwr,13
52.17.G701,52,Poa,2004,10,Mat,0,0,1,Flwr,9
52.17.G702,52,Poa,2004,25,Flwr,2,0,1,Flwr,21
52.17.G745,52,Poa,2004,20,Mat,0,0,0,Mat,18
52.17.G746,52,Poa,2004,26,Mat,0,0,0,Mat,15
52.17.G747,52,Poa,2004,10,Flwr,1,0,0,Mat,12
52.19.925,52,Poa,2004,4,Flwr,2,0,0,Mat,3
52.19.G713,52,Poa,2004,12,Mat,0,0,0,Mat,14
52.19.G714,52,Poa,2004,8,Flwr,1,0,0,Mat,11
52.19.G715,52,Poa,2004,6,Juv,0,0,0,Juv,5
52.19.G717,52,Poa,2004,31,Mat,0,0,0,Mat,24
52.19.G718,52,Poa,2004,8,Mat,0,0,1,Flwr,12
52.19.G719,52,Poa,2004,8,Mat,0,0,0,Mat,6
52.19.G720,52,Poa,2004,26,Mat,0,0,1,Flwr,21
52.19.G721,52,Poa,2004,6,Mat,0,0,0,Mat,10
52.19.G722,52,Poa,2004,8,Mat,0,0,1,Flwr,15
52.19.G723,52,Poa,2004,18,Mat,0,0,0,Mat,21
52.2.938,52,Poa,2004,2,Juv,0,0,0,Juv,2
52.2.944,52,Poa,2004,9,Mat,0,0,1,Flwr,9
52.2.G637,52,Poa,2004,16,Mat,0,0,1,Flwr,11
52.2.G640,52,Poa,2004,29,Flwr,5,0,1,Flwr,23
52.2.G641,52,Poa,2004,5,Mat,0,0,0,Mat,7
52.2.G642,52,Poa,2004,4,Mat,0,0,0,Mat,5
52.2.G643,52,Poa,2004,5,Flwr,1,0,1,Flwr,5
52.2.G644,52,Poa,2004,10,Juv,0,0,0,Juv,13
52.2.G646,52,Poa,2004,9,Mat,0,0,1,Flwr,11
52.2.G650,52,Poa,2004,8,Mat,0,0,1,Flwr,6
52.2.G674,52,Poa,2004,13,Flwr,3,0,1,Flwr,16
52.20.G724,52,Poa,2004,6,Flwr,2,0,1,Flwr,5
52.20.G725,52,Poa,2004,2,Flwr,1,0,0,Mat,5
52.20.G728,52,Poa,2004,18,Flwr,1,0,1,Flwr,17
52.20.G729,52,Poa,2004,10,Juv,0,0,0,Juv,8
52.20.G730,52,Poa,2004,9,Flwr,1,0,0,Mat,8
52.20.G731,52,Poa,2004,15,Mat,0,0,0,Mat,14
52.20.G732,52,Poa,2004,35,Mat,0,0,1,Flwr,33
52.20.G733,52,Poa,2004,7,Mat,0,0,1,Flwr,4
52.20.G737,52,Poa,2004,12,Juv,0,0,0,Juv,10
52.21.924,52,Poa,2004,3,Mat,0,0,1,Flwr,3
52.21.G734,52,Poa,2004,5,Mat,0,0,0,Mat,2
52.21.G735,52,Poa,2004,18,Mat,0,0,0,Mat,20
52.21.G736,52,Poa,2004,14,Mat,0,0,1,Flwr,17
52.21.G738,52,Poa,2004,11,Mat,0,0,0,Mat,13
52.21.G739,52,Poa,2004,18,Mat,0,0,1,Flwr,18
52.21.G740,52,Poa,2004,16,Mat,0,0,1,Flwr,23
52.22.G741,52,Poa,2004,37,Mat,0,0,0,Mat,35
52.24.G752,52,Poa,2004,16,Mat,0,0,0,Mat,21
52.25.2467,52,Poa,2004,20,Mat,0,1,NA,,NA
52.25.927,52,Poa,2004,23,Mat,0,0,0,Mat,13
52.25.945,52,Poa,2004,3,Juv,0,1,NA,,NA
52.25.G753,52,Poa,2004,12,Flwr,4,0,1,Flwr,19
52.4.857,52,Poa,2004,5,Juv,0,0,0,Juv,3
52.4.G623,52,Poa,2004,11,Mat,0,0,1,Flwr,21
52.4.G624,52,Poa,2004,21,Mat,0,0,0,Mat,24
52.4.G625,52,Poa,2004,6,Mat,0,0,0,Mat,18
52.4.G626,52,Poa,2004,18,Mat,0,0,1,Flwr,20
52.5.399,52,Poa,2004,10,Mat,0,0,0,Mat,8
52.5.939,52,Poa,2004,9,Mat,0,0,0,Mat,12
52.5.G619,52,Poa,2004,26,Flwr,3,0,1,Flwr,17
52.5.G620,52,Poa,2004,4,Mat,0,0,0,Mat,8
52.5.G621,52,Poa,2004,12,Mat,0,0,1,Flwr,11
52.5.G790,52,Poa,2004,8,Juv,0,0,1,Flwr,10
52.5.G792,52,Poa,2004,6,Mat,0,0,1,Flwr,8
52.6.2993,52,Poa,2004,0,Juv,0,0,0,Juv,0
52.6.940,52,Poa,2004,4,Mat,0,0,0,Mat,4
52.6.941,52,Poa,2004,3,Mat,0,0,1,Flwr,4
52.6.G693,52,Poa,2004,16,Mat,0,0,0,Mat,17
52.6.G694,52,Poa,2004,17,Mat,0,0,1,Flwr,15
52.6.G695,52,Poa,2004,16,Mat,0,0,1,Flwr,12
52.6.G781,52,Poa,2004,11,Mat,0,0,1,Flwr,13
52.7.400,52,Poa,2004,4,Juv,0,0,1,Flwr,3
52.7.943,52,Poa,2004,7,Flwr,1,0,1,Flwr,7
52.7.G627,52,Poa,2004,30,Mat,0,0,0,Mat,36
52.7.G686,52,Poa,2004,25,Mat,0,0,0,Mat,28
52.7.G690,52,Poa,2004,11,Mat,0,0,1,Flwr,14
52.7.G691,52,Poa,2004,5,Mat,0,0,0,Mat,5
52.7.G692,52,Poa,2004,7,Mat,0,0,1,Flwr,8
52.9.G638,52,Poa,2004,20,Mat,0,0,1,Flwr,16
52.9.G639,52,Poa,2004,19,Mat,0,0,1,Flwr,16
52.9.G666,52,Poa,2004,12,Mat,0,0,1,Flwr,8
52.9.G669,52,Poa,2004,17,Mat,0,0,1,Flwr,15
52.9.G672,52,Poa,2004,9,Mat,0,0,0,Mat,11
52.9.G673,52,Poa,2004,5,Mat,0,0,1,Flwr,8
52.9.G680,52,Poa,2004,13,Mat,0,0,1,Flwr,9
54.1.G852,54,Native,2004,5,Mat,0,0,1,Flwr,5
54.1.G853,54,Native,2004,22,Mat,0,0,0,Mat,7
54.10.934,54,Native,2004,7,Juv,0,1,NA,,NA
54.10.954,54,Native,2004,12,Juv,0,0,1,Flwr,16
54.10.G882,54,Native,2004,11,Mat,0,0,1,Flwr,9
54.16.293,54,Native,2004,8,Flwr,1,0,0,Mat,9
54.16.G902,54,Native,2004,10,Mat,0,0,1,Flwr,10
54.16.G903,54,Native,2004,22,Mat,0,0,1,Flwr,26
54.16.G905,54,Native,2004,15,Mat,0,0,0,Mat,25
54.16.T796,54,Native,2004,6,Mat,0,0,0,Mat,9
54.17.398,54,Native,2004,2,Juv,0,0,0,Juv,3
54.17.952,54,Native,2004,6,Juv,0,0,0,Juv,6
54.17.G906,54,Native,2004,8,Flwr,2,0,1,Flwr,9
54.17.G907 ,54,Native,2004,21,Flwr,2,0,1,Flwr,29
54.17.G908,54,Native,2004,9,Mat,0,0,0,Mat,12
54.17.G909,54,Native,2004,14,Flwr,3,0,1,Flwr,10
54.18.G910,54,Native,2004,8,Mat,0,0,0,Mat,9
54.2.G854,54,Native,2004,12,Mat,0,0,1,Flwr,9
54.2.G855,54,Native,2004,8,Mat,0,0,0,Mat,10
54.2.G856,54,Native,2004,7,Flwr,1,0,1,Flwr,10
54.2.G857,54,Native,2004,16,Mat,0,0,1,Flwr,19
54.2.G858,54,Native,2004,26,Flwr,3,0,0,Mat,25
54.20.950,54,Native,2004,0,Juv,0,0,1,Flwr,5
54.20.G885,54,Native,2004,10,Mat,0,0,0,Mat,9
54.21.905,54,Native,2004,7,Flwr,1,0,1,Flwr,5
54.21.948,54,Native,2004,0,Mat,0,0,0,Mat,3
54.21.G888,54,Native,2004,8,Mat,0,0,1,Flwr,7
54.22.945,54,Native,2004,3,Mat,0,0,1,Flwr,5
54.23.947,54,Native,2004,9,Flwr,1,0,0,Mat,7
54.23.G889,54,Native,2004,12,Mat,0,0,0,Mat,14
54.23.G890,54,Native,2004,3,Mat,0,0,0,Mat,2
54.24.295,54,Native,2004,10,Mat,0,0,1,Flwr,19
54.24.933,54,Native,2004,6,Juv,0,0,0,Juv,6
54.24.G892,54,Native,2004,13,Mat,0,0,1,Flwr,12
54.24.G894,54,Native,2004,20,Mat,0,0,1,Flwr,26
54.24.T0825,54,Native,2004,11,Juv,0,0,0,Juv,7
54.25.G895,54,Native,2004,27,Flwr,1,0,1,Flwr,22
54.25.G896,54,Native,2004,11,Flwr,1,0,1,Flwr,8
54.25.G897,54,Native,2004,14,Flwr,1,0,1,Flwr,18
54.25.G898,54,Native,2004,3,Mat,0,0,1,Flwr,4
54.25.G899,54,Native,2004,5,Mat,0,0,0,Mat,4
54.25.G900,54,Native,2004,18,Mat,0,0,0,Mat,19
54.25.G901,54,Native,2004,15,Mat,0,0,0,Mat,22
54.25.T0851,54,Native,2004,1,Juv,0,0,0,Juv,3
54.25.T0855,54,Native,2004,2,Juv,0,0,0,Juv,3
54.3.G863,54,Native,2004,2,Mat,0,0,1,Flwr,1
54.3.G864,54,Native,2004,15,Flwr,3,0,1,Flwr,11
54.3.G865,54,Native,2004,3,Flwr,1,0,1,Flwr,9
54.3.G866,54,Native,2004,11,Mat,0,0,1,Flwr,9
54.3.T0823,54,Native,2004,2,Juv,0,0,0,Juv,3
54.4.394,54,Native,2004,4,Flwr,1,0,0,Mat,4
54.4.395,54,Native,2004,5,Juv,0,0,0,Juv,2
54.4.396,54,Native,2004,8,Flwr,1,0,0,Mat,1
54.4.942,54,Native,2004,10,Juv,0,0,0,Juv,9
54.4.G862,54,Native,2004,3,Mat,0,0,1,Flwr,3
54.4.G867,54,Native,2004,5,Mat,0,0,1,Flwr,2
54.4.G868,54,Native,2004,10,Flwr,1,0,1,Flwr,6
54.4.G869,54,Native,2004,3,Mat,0,0,1,Flwr,5
54.4.T0824,54,Native,2004,3,Flwr,1,0,1,Flwr,3
54.5.957,54,Native,2004,8,Mat,0,0,1,Flwr,6
54.5.958,54,Native,2004,4,Mat,0,0,1,Flwr,5
54.5.G870,54,Native,2004,8,Flwr,1,0,0,Mat,15
54.5.G874,54,Native,2004,14,Flwr,3,0,1,Flwr,11
54.5.G875,54,Native,2004,7,Mat,0,0,0,Mat,7
54.5.G876,54,Native,2004,10,Mat,0,0,1,Flwr,14
54.5.G878,54,Native,2004,6,Mat,0,0,0,Mat,9
54.5.T0368,54,Native,2004,2,Juv,0,0,1,Flwr,2
54.5.T0717,54,Native,2004,1,Juv,0,0,0,Juv,2
54.6.2962,54,Native,2004,0,Juv,0,0,0,Juv,3
54.6.959,54,Native,2004,7,Flwr,1,0,1,Flwr,5
54.6.T0751,54,Native,2004,15,Mat,0,0,1,Flwr,14
54.7.960,54,Native,2004,5,Flwr,1,0,0,Mat,6
54.7.G871,54,Native,2004,5,Juv,0,0,0,Juv,7
54.7.G872,54,Native,2004,7,Flwr,1,0,0,Mat,12
54.7.G873,54,Native,2004,2,Mat,0,0,0,Mat,3
54.7.T0826,54,Native,2004,1,Juv,0,0,0,Juv,1
54.8.397,54,Native,2004,7,Mat,0,0,1,Flwr,7
54.8.G860,54,Native,2004,11,Flwr,1,0,1,Flwr,15
54.8.G861,54,Native,2004,7,Flwr,1,0,1,Flwr,12
54.9.G859,54,Native,2004,10,Mat,0,0,0,Mat,10
54.9.G881,54,Native,2004,11,Mat,0,0,0,Mat,10
54.9.G883,54,Native,2004,8,Flwr,1,0,1,Flwr,3
56.1.1437,56,Native,2004,15,Flwr,3,0,1,Flwr,14
56.1.296,56,Native,2004,19,Flwr,4,0,1,Flwr,22
56.1.G993,56,Native,2004,11,Mat,0,0,0,Mat,17
56.1.G995,56,Native,2004,8,Flwr,3,0,0,Mat,6
56.1.G996,56,Native,2004,4,Flwr,1,0,0,Mat,4
56.1.G997,56,Native,2004,5,Flwr,2,0,0,Mat,10
56.1.T304,56,Native,2004,4,Flwr,1,0,1,Flwr,8
56.1.T305,56,Native,2004,7,Flwr,2,0,0,Mat,7
56.1.T754,56,Native,2004,2,Juv,0,0,0,Juv,0
56.10.392,56,Native,2004,35,Flwr,2,0,0,Mat,35
56.10.951,56,Native,2004,5,Flwr,1,0,0,Mat,5
56.10.953,56,Native,2004,8,Flwr,1,0,1,Flwr,8
56.10.956,56,Native,2004,6,Juv,0,0,0,Juv,21
56.10.S142,56,Native,2004,16,Flwr,1,0,1,Flwr,10
56.10.S143,56,Native,2004,6,Flwr,1,0,0,Mat,11
56.10.S144,56,Native,2004,16,Flwr,2,0,0,Mat,22
56.10.S145,56,Native,2004,21,Flwr,3,0,0,Mat,21
56.10.S147,56,Native,2004,7,Flwr,1,0,1,Flwr,8
56.10.T347,56,Native,2004,3,Juv,0,0,0,Juv,3
56.16.188,56,Native,2004,23,Mat,0,0,0,Mat,27
56.16.S163,56,Native,2004,15,Flwr,2,0,0,Mat,14
56.16.S165,56,Native,2004,7,Juv,0,0,0,Juv,4
56.17.955,56,Native,2004,5,Juv,0,0,0,Juv,6
56.17.S159,56,Native,2004,9,Flwr,2,0,0,Mat,9
56.19.S151,56,Native,2004,17,Flwr,6,0,1,Flwr,13
56.2.105,56,Native,2004,4,Flwr,1,0,0,Mat,2
56.2.558,56,Native,2004,3,Juv,0,0,1,Flwr,5
56.2.G1000,56,Native,2004,16,Flwr,2,0,1,Flwr,12
56.2.G998,56,Native,2004,14,Flwr,1,1,NA,,NA
56.2.G999,56,Native,2004,17,Mat,0,0,0,Mat,8
56.2.S101,56,Native,2004,39,Flwr,1,0,1,Flwr,15
56.2.S102,56,Native,2004,8,Mat,0,0,1,Flwr,4
56.2.S104,56,Native,2004,7,Flwr,2,0,0,Mat,8
56.2.S106,56,Native,2004,2,Juv,0,0,0,Juv,3
56.2.S107,56,Native,2004,5,Flwr,1,0,0,Mat,9
56.2.T306,56,Native,2004,3,Juv,0,0,1,Flwr,5
56.2.T307,56,Native,2004,3,Mat,0,0,0,Mat,6
56.2.T308,56,Native,2004,10,Flwr,1,0,1,Flwr,21
56.2.T309,56,Native,2004,17,Mat,0,0,0,Mat,12
56.2.T311,56,Native,2004,2,Juv,0,0,0,Juv,3
56.20.S150,56,Native,2004,7,Flwr,2,0,0,Mat,7
56.21.S152,56,Native,2004,19,Mat,0,0,1,Flwr,17
56.21.S153,56,Native,2004,4,Juv,0,0,0,Juv,7
56.21.S154,56,Native,2004,14,Flwr,1,0,1,Flwr,14
56.21.T0828,56,Native,2004,46,Flwr,5,0,1,Flwr,48
56.21.T742,56,Native,2004,7,Flwr,1,0,0,Mat,9
56.23.S156,56,Native,2004,17,Flwr,1,0,1,Flwr,30
56.23.S157,56,Native,2004,9,Flwr,2,0,1,Flwr,11
56.23.T741,56,Native,2004,3,Juv,0,0,0,Juv,3
56.24.560,56,Native,2004,6,Mat,0,0,0,Mat,10
56.24.S158,56,Native,2004,9,Flwr,4,0,1,Flwr,13
56.24.S160,56,Native,2004,13,Flwr,1,0,1,Flwr,11
56.24.S161,56,Native,2004,4,Mat,0,0,1,Flwr,3
56.24.S162,56,Native,2004,23,Flwr,2,0,1,Flwr,15
56.25.393,56,Native,2004,6,Juv,0,0,1,Flwr,6
56.25.S164,56,Native,2004,10,Mat,0,0,0,Mat,7
56.25.T0843,56,Native,2004,2,Juv,0,0,0,Juv,1
56.3.559,56,Native,2004,4,Juv,0,0,0,Juv,4
56.3.S108,56,Native,2004,5,Juv,0,0,0,Juv,4
56.3.S109,56,Native,2004,6,Flwr,2,0,1,Flwr,9
56.3.S112,56,Native,2004,13,Flwr,1,0,1,Flwr,13
56.4.S113,56,Native,2004,8,Mat,0,0,1,Flwr,13
56.4.S114,56,Native,2004,11,Mat,0,0,1,Flwr,10
56.4.S115,56,Native,2004,12,Flwr,4,0,1,Flwr,16
56.4.S116,56,Native,2004,21,Mat,0,0,0,Mat,17
56.4.T798,56,Native,2004,14,Mat,0,0,1,Flwr,2
56.5.T313,56,Native,2004,27,Mat,0,0,0,Mat,35
56.6.123,56,Native,2004,6,Flwr,1,0,0,Mat,11
56.6.124,56,Native,2004,10,Flwr,1,0,1,Flwr,11
56.6.S118,56,Native,2004,9,Flwr,2,0,0,Mat,9
56.6.S119,56,Native,2004,3,Mat,0,0,0,Mat,2
56.6.S120,56,Native,2004,13,Flwr,1,0,0,Mat,12
56.6.S121,56,Native,2004,12,Mat,0,0,0,Mat,10
56.6.S122,56,Native,2004,12,Flwr,4,0,0,Mat,9
56.7.129,56,Native,2004,11,Flwr,2,0,1,Flwr,9
56.7.T316,56,Native,2004,4,Flwr,1,0,1,Flwr,4
56.8.S110,56,Native,2004,32,Flwr,7,0,1,Flwr,23
56.8.S111,56,Native,2004,35,Flwr,6,0,1,Flwr,40
56.8.S136,56,Native,2004,8,Flwr,2,0,0,Mat,13
56.8.T746,56,Native,2004,2,Flwr,1,0,0,Mat,2
56.9.S137,56,Native,2004,14,Mat,0,0,0,Mat,20
56.9.S138,56,Native,2004,16,Flwr,1,0,1,Flwr,17
56.9.S139,56,Native,2004,11,Juv,0,0,0,Juv,11
56.9.S140,56,Native,2004,17,Flwr,4,0,1,Flwr,13
56.9.S141,56,Native,2004,8,Mat,0,0,1,Flwr,8
56.9.T0829 ,56,Native,2004,26,Flwr,1,0,1,Flwr,26
56.9.T753,56,Native,2004,7,Mat,0,0,0,Mat,6
66.1.251,66,Poa,2004,4,Mat,0,0,1,Flwr,3
66.1.252,66,Poa,2004,15,Flwr,2,0,1,Flwr,12
66.1.253,66,Poa,2004,12,Flwr,1,0,0,Mat,10
66.1.254,66,Poa,2004,9,Flwr,4,0,0,Mat,9
66.1.256,66,Poa,2004,3,Juv,0,0,0,Juv,5
66.1.977,66,Poa,2004,2,Flwr,1,0,1,Flwr,2
66.10.255,66,Poa,2004,7,Flwr,1,0,0,Mat,9
66.10.257,66,Poa,2004,2,Mat,0,0,0,Mat,4
66.10.258,66,Poa,2004,10,Flwr,1,0,0,Mat,7
66.10.259,66,Poa,2004,3,Mat,0,0,0,Mat,2
66.10.263,66,Poa,2004,5,Mat,0,0,0,Mat,8
66.10.268,66,Poa,2004,4,Flwr,1,0,0,Mat,2
66.10.269,66,Poa,2004,10,Flwr,1,0,0,Mat,12
66.10.284,66,Poa,2004,2,Mat,0,0,0,Mat,3
66.10.562,66,Poa,2004,4,Juv,0,0,0,Juv,3
66.10.925,66,Poa,2004,1,Flwr,1,0,0,Mat,2
66.10.T0884,66,Poa,2004,7,Mat,0,0,0,Mat,7
66.10.T301,66,Poa,2004,2,Juv,0,0,0,Juv,2
66.10.T302,66,Poa,2004,8,Mat,0,0,0,Mat,9
66.10.T400,66,Poa,2004,6,Flwr,1,0,0,Mat,14
66.10.T718 ,66,Poa,2004,3,Juv,0,0,0,Juv,2
66.16.563,66,Poa,2004,2,Juv,0,0,0,Juv,4
66.16.602,66,Poa,2004,8,Juv,0,0,0,Juv,12
66.16.998,66,Poa,2004,6,Juv,0,0,0,Juv,5
66.16.T0888,66,Poa,2004,3,Juv,0,0,0,Juv,3
66.16.T0889,66,Poa,2004,4,Flwr,1,0,0,Mat,2
66.17.564,66,Poa,2004,3,Flwr,1,0,0,Mat,2
66.17.603,66,Poa,2004,3,Juv,0,0,0,Juv,3
66.17.608,66,Poa,2004,6,Flwr,1,0,1,Flwr,7
66.17.609,66,Poa,2004,0,Mat,0,0,0,Mat,3
66.17.610,66,Poa,2004,12,Flwr,1,0,1,Flwr,13
66.17.985,66,Poa,2004,6,Juv,0,0,0,Juv,9
66.17.986,66,Poa,2004,7,Flwr,2,0,0,Mat,8
66.17.T739,66,Poa,2004,2,Flwr,1,0,0,Mat,3
66.18.612,66,Poa,2004,17,Mat,0,0,0,Mat,14
66.18.T0876,66,Poa,2004,2,Juv,0,0,0,Juv,3
66.19.279,66,Poa,2004,24,Flwr,2,0,0,Mat,13
66.19.288,66,Poa,2004,0,Mat,0,0,0,Mat,0
66.19.565,66,Poa,2004,6,Flwr,1,0,1,Flwr,3
66.19.618,66,Poa,2004,9,Flwr,1,0,0,Mat,7
66.19.619,66,Poa,2004,19,Mat,0,0,0,Mat,17
66.19.623,66,Poa,2004,8,Flwr,2,0,1,Flwr,10
66.19.624,66,Poa,2004,9,Mat,0,1,NA,,NA
66.19.887,66,Poa,2004,24,Flwr,1,0,0,Mat,17
66.19.938,66,Poa,2004,2,Juv,0,0,0,Juv,2
66.19.993,66,Poa,2004,6,Mat,0,0,1,Flwr,4
66.19.995,66,Poa,2004,5,Mat,0,0,0,Mat,5
66.2.242,66,Poa,2004,5,Mat,0,0,1,Flwr,6
66.2.243,66,Poa,2004,19,Flwr,1,0,1,Flwr,13
66.2.244,66,Poa,2004,48,Flwr,3,0,1,Flwr,26
66.2.245,66,Poa,2004,30,Flwr,1,0,0,Mat,15
