indID,ID,treatment,date,trackID,sex,starttime,interval,gps.num,index,waypt,flag,latitude,longitude,behavior,nect.plant,habitat,Chel_Plan,release.area,recorder,tracker,temp,cloudcover,Notes,Notes2,track_num,track_flag,time,eastings,northings,Edisp,Ndisp,step,angle,turnangle,angleradians,cosangle,virgin_mated,IsDate,inithost,finhost,doy,firstmarked,doy_1stMark,app.age,age.dev,doy.dev
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,182,533,21,42.48468,-71.568938,f,n/a,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_21,15,288862.4558,4706789.953,-7.139309679,-2.117817718,9.708133131,-106.5225582,-11.97574039,-0.2090161,0.978235545,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,183,534,22,42.484636,-71.56904,f,n/a,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_22,15,288853.924,4706785.321,-8.531811078,-4.632067423,1.114031113,-118.4982986,116.0009555,2.02459861,-0.438386136,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,184,535,23,42.484646,-71.569041,f,n/a,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_23,15,288853.8754,4706786.434,-0.048541744,1.112973055,0.579330479,-2.497343092,167.7409396,2.927631687,-0.977197542,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,185,536,24,42.484641,-71.569039,f,n/a,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_24,15,288854.023,4706785.874,0.147561281,-0.560222698,9.581326439,165.2435965,-143.4299175,-2.503324306,-0.80312869,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,186,537,25,42.484722,-71.568999,f,n/a,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_25,15,288857.5833,4706794.769,3.560320257,8.89527605,3.778267914,21.81367902,-21.32505197,-0.37219237,0.931532311,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,187,538,26,42.484756,-71.569,b,aster,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_26,15,288857.6156,4706798.547,0.032221248,3.778130519,2.12950833,0.488627056,-73.63200364,-1.285120898,0.28180557,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,188,539,27,42.484761,-71.569025,b,milkweed,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_27,15,288855.5775,4706799.165,-2.038010576,0.617510015,8.179797783,-73.14337658,134.7109447,2.351149524,-0.703530468,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,189,540,28,42.484798,-71.568939,b,milkweed,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_28,15,288862.7707,4706803.059,7.193144097,3.894582104,15.25675611,61.56756812,109.6087518,1.913033608,-0.335595463,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,190,541,29,42.484663,-71.568905,f,n/a,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_29,15,288865.111,4706787.983,2.340298714,-15.07619345,9.670113182,171.1763199,-288.2917135,-5.031639607,0.313855141,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,191,542,30,42.484621,-71.569008,f,n/a,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_30,15,288856.5037,4706783.575,-8.607274733,-4.40748348,6.179253387,-117.1153936,284.9918475,4.97404608,0.258681603,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,192,543,31,42.484567,-71.56899,b,fern,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_31,15,288857.8015,4706777.534,1.297769097,-6.04143756,5.250206887,167.8764539,-286.6622488,-5.003200083,0.286729365,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,193,544,32,42.484543,-71.569045,b,fern,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_32,15,288853.2001,4706775.006,-4.601418303,-2.52816573,5.594129007,-118.785795,8.352594361,0.145780273,0.989392861,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,194,545,33,42.484524,-71.569108,b,sedge,wet,Chelone,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_33,15,288847.9579,4706773.053,-5.242145563,-1.952994941,0.411157481,-110.4332006,22.16899435,0.386921943,0.926074918,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,195,546,34,42.484524,-71.569113,f,n/a,wet,Chelone,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_34,15,288847.5469,4706773.065,-0.410968814,0.012454241,0.468273008,-88.26420625,225.378229,3.933592159,-0.702423554,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,196,547,35,42.484521,-71.569109,f,n/a,wet,Chelone,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_35,15,288847.8656,4706772.722,0.318679245,-0.343108072,1.520431282,137.1140228,-98.870768,-1.725620435,-0.154206314,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,197,548,36,42.484532,-71.569098,w,grass,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_36,15,288848.8068,4706773.916,0.941149233,1.194131234,1.058560746,38.24325481,14.46317409,0.252430008,0.968308368,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,198,549,37,42.484538,-71.569088,p,grass,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_37,15,288849.6489,4706774.558,0.842128973,0.641381046,0.082231478,52.7064289,-140.9706489,-2.460401972,-0.776823476,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,199,550,38,42.484538,-71.569089,w,grass,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_38,15,288849.5667,4706774.56,-0.082193746,0.002490828,2.777455511,-88.26422002,198.6630851,3.467324937,-0.947416648,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,200,551,39,42.48453,-71.569057,f,n/a,wet,Chelone,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_39,1410,288852.17,4706773.592,2.603278204,-0.968091788,9.380312622,110.3988651,-196.6268287,-3.431785559,-0.958188696,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GGRB,2013-7-1-BW-45,W,8-Jul,8-Jul_R-GGRB,female,10:47am,15,2,201,552,40,42.484533,-71.569171,p,sedge,wet,none,7,Emma,Norah,85,sunny,"mated; butterfly from area 1, moved up to the hill",,37,37_40,15,288842.81,4706774.209,-9.359992004,0.617101761,NA,-86.22796365,NA,NA,NA,mated,7/8/13,W,W,15,7/1/13,8,7,5.733893557,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,1,553,1,42.48593,-71.568768,f,n/a,up,Plantago,7,Norah,Emma,89,sunny,"mated; butterfly from area 5, moved up hill",,38,38_1,675,288880.6348,4706928.34,NA,NA,0.468267813,NA,NA,NA,NA,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,46,554,2,42.485927,-71.568772,f,n/a,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_2,15,288880.2959,4706928.017,-0.338862417,-0.323182623,6.189092187,-133.6432674,-23.5990076,-0.411880383,0.916369664,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,47,555,3,42.485875,-71.568799,f,n/a,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_3,15,288877.9018,4706922.309,-2.394159303,-5.707264084,0.925351674,-157.242275,285.8698641,4.989370361,0.273453333,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,48,556,4,42.48587,-71.56879,p,vetch,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_4,15,288878.6247,4706921.732,0.722903208,-0.577656189,0.425894599,128.6275891,-232.0131121,-4.049392713,-0.615481124,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,49,557,5,42.485869,-71.568795,p,gallium,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_5,15,288878.2104,4706921.633,-0.414324918,-0.098595495,7.245503454,-103.385523,225.5193305,3.936054844,-0.700668588,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,50,558,6,42.485836,-71.568719,f,n/a,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_6,15,288884.3459,4706917.779,6.135551891,-3.85387121,3.702039632,122.1338075,-9.290484553,-0.162149545,0.986882541,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,51,559,7,42.485824,-71.568677,f,n/a,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_7,15,288887.7576,4706916.342,3.411688207,-1.437178142,2.121218773,112.8433229,0.399910854,0.006979761,0.999975642,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,52,560,8,42.485817,-71.568653,p,n/a,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_8,15,288889.7066,4706915.505,1.949056033,-0.837107915,3.275526993,113.2432338,44.80974584,0.782077602,0.70945087,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,57,561,9,42.48579,-71.568637,b,fern,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_9,15,288890.9309,4706912.467,1.22422525,-3.038149045,1.672008875,158.0529796,-38.59910752,-0.673681515,0.78153019,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,70,562,10,42.485783,-71.568619,f,n/a,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_10,15,288892.3868,4706911.645,1.455904831,-0.822164704,0.922393539,119.4538721,46.76934659,0.816279087,0.684937008,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,71,563,11,42.485775,-71.568616,w,grass,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_11,15,288892.6064,4706910.749,0.219658699,-0.895857074,2.261407009,166.2232187,-22.66948944,-0.39565723,0.922743457,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,72,564,12,42.485759,-71.568599,f,n/a,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_12,15,288893.9499,4706908.93,1.343431137,-1.819108144,4.010642853,143.5537293,-71.23356543,-1.243260255,0.321711067,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,73,565,13,42.485771,-71.568553,f,n/a,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_13,15,288897.7711,4706910.148,3.821213851,1.218023317,1.566388039,72.32016383,77.74942091,1.356983386,0.212187549,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,74,566,14,42.485759,-71.568543,f,n/a,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_14,30,288898.5526,4706908.79,0.781545958,-1.357482009,2.634841478,150.0695847,-72.98880959,-1.273895044,0.292558475,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,75,567,15,42.485765,-71.568512,p,n/a,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_15,15,288901.1208,4706909.379,2.568143709,0.589090406,1.622859794,77.08077515,-102.4764012,-1.788550607,-0.216037483,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,76,568,16,42.485778,-71.568521,f,n/a,up,none,7,Norah,Emma,89,sunny,mated,,38,38_16,15,288900.4248,4706910.845,-0.695989668,1.466039663,8.554788642,-25.39562609,-61.38055874,-1.071292847,0.478989742,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,77,569,17,42.48578,-71.568625,f,n/a,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_17,15,288891.8835,4706911.326,-8.54125048,0.481091416,2.122966943,-86.77618483,-33.0435476,-0.576718702,0.838256373,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,78,570,18,42.48577,-71.568647,p,n/a,up/wet edge,none,7,Norah,Emma,89,sunny,mated,,38,38_18,15,288890.0417,4706910.271,-1.841873905,-1.055693687,6.029717681,-119.8197324,284.9135243,4.972679082,0.257360893,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,79,571,19,42.485718,-71.568626,f,n/a,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_19,45,288891.5927,4706904.444,1.551069506,-5.826806905,5.200804739,165.0937919,-6.641426903,-0.115914766,0.993289402,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,2,80,572,20,42.485675,-71.568601,f,n/a,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_20,15,288893.5029,4706899.607,1.910123678,-4.837333715,2.326437853,158.452365,-238.4800339,-4.162261792,-0.522795656,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,81,935,21,42.485678,-71.568629,p,n/a,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_21,90,288891.2116,4706900.01,-2.291288856,0.402875246,2.679580645,-80.02766893,18.89734442,0.32982088,0.946100371,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,83,936,22,42.485689,-71.568658,p,aster,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_22,15,288888.865,4706901.303,-2.346562865,1.293752354,3.455623871,-61.13032451,-69.60036263,-1.214755489,0.348566115,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,84,937,23,42.485668,-71.568689,p,rose,wet,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_23,15,288886.2464,4706899.048,-2.618619828,-2.254809645,3.344979211,-130.7306871,-21.27051478,-0.371240516,0.931878038,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,85,938,24,42.485641,-71.568707,p/e,goldenrod,up/wet edge,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_24,15,288884.6761,4706896.095,-1.570310662,-2.953474284,1.672012042,-152.0012019,36.01845951,0.62864071,0.80882758,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,86,939,25,42.485634,-71.568725,f,n/a,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_25,15,288883.1731,4706895.362,-1.50301517,-0.732509159,1.138050695,-115.9827424,285.1991865,4.977664828,0.262175476,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,87,940,26,42.485624,-71.568722,p,grass,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_26,15,288883.386,4706894.245,0.212928588,-1.117953845,1.421555827,169.2164441,-7.789125407,-0.135945884,0.990773581,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,90,941,27,42.485612,-71.568716,f,n/a,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_27,45,288883.8388,4706892.897,0.452776017,-1.347521743,0.222198413,161.4273186,-339.6917557,-5.928739578,0.937839004,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,91,942,28,42.48561,-71.568716,p,vetch,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_28,15,288883.832,4706892.675,-0.006729647,-0.22209648,5.344049154,-178.264437,163.000884,2.84490211,-0.956309267,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,97,943,29,42.485656,-71.568735,f,n/a,up,Plantago,7,Norah,Emma,89,sunny,mated,,38,38_29,15,288882.4252,4706897.83,-1.406871289,5.15553824,6.057582331,-15.26355296,136.6816535,2.385544881,-0.727553117,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,98,944,30,42.485629,-71.568671,f,n/a,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_30,15,288887.5946,4706894.673,5.169456926,-3.157692003,3.917139074,121.4181006,35.49246531,0.619460379,0.814191877,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,99,945,31,42.485597,-71.568651,p,rose,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_31,15,288889.1308,4706891.069,1.536174585,-3.603352075,4.82540218,156.9105659,-42.13311641,-0.735361605,0.741588217,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,100,946,32,42.48558,-71.568597,p,n/a,wet,Chelone,7,Norah,Emma,89,sunny,mated,,38,38_32,15,288893.512,4706889.047,4.381187703,-2.022300797,1.114030976,114.7774495,-288.8089379,-5.040666875,0.322413364,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,101,947,33,42.48557,-71.568598,p,turtlehead,wet,Chelone,7,Norah,Emma,89,sunny,mated,,38,38_33,15,288893.3961,4706887.939,-0.115839037,-1.107992028,1.334918783,-174.0314884,209.4359492,3.655346885,-0.870905631,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,104,948,34,42.48558,-71.568589,f,n/a,wet,Chelone,7,Norah,Emma,89,sunny,mated,,38,38_34,15,288894.1695,4706889.027,0.773378031,1.088069198,0.710777925,35.40446074,-193.3607249,-3.374781294,-0.972934508,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,105,949,35,42.485574,-71.568592,p/e,n/a,wet,Chelone,7,Norah,Emma,89,sunny,mated,,38,38_35,15,288893.9028,4706888.368,-0.266765073,-0.658818377,0.887280235,-157.9562642,91.75559549,1.601437248,-0.030636127,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,106,950,36,42.485577,-71.568602,p/e,grass,wet,Chelone,7,Norah,Emma,89,sunny,mated,,38,38_36,15,288893.0909,4706888.726,-0.811829808,0.358048291,5.619523081,-66.20066868,195.7339389,3.416201692,-0.962531289,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,107,951,37,42.485546,-71.568548,f,n/a,wet,none,7,Norah,Emma,89,sunny,mated,,38,38_37,15,288897.425,4706885.149,4.334085828,-3.576973539,2.855441879,129.5332702,-199.6624467,-3.484767088,-0.941691284,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,108,952,38,42.485554,-71.568581,p,n/a,wet,Chelone,7,Norah,Emma,89,sunny,mated,,38,38_38,15,288894.7396,4706886.12,-2.685432682,0.970566657,0.222198399,-70.12917648,71.86464631,1.254274694,0.311262875,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,109,953,39,42.485556,-71.568581,f,n/a,wet,Chelone,7,Norah,Emma,89,sunny,mated,,38,38_39,75,288894.7463,4706886.342,0.006729285,0.222096478,2.988057638,1.735469832,-47.99006154,-0.837584582,0.669259501,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-GBBR,2013-7-8-BW-139,W,8-Jul,8-Jul_R-GBBR,female,1:33pm,15,1,110,954,40,42.485574,-71.568608,f,n/a,wet,Chelone,7,Norah,Emma,89,sunny,mated,,38,38_40,195,288892.5877,4706888.408,-2.15863074,2.066107881,NA,-46.25459171,NA,NA,NA,mated,7/8/13,W,W,15,7/8/13,15,0,-1.266106443,3.105042017
R-BRRB,2013-7-5-BW-103,W,10-Jul,10-Jul_R-BRRB,female,12:25pm,15,2,1,574,1,42.485588,-71.568556,p,lid,wet,Chelone,5,Michal,Lee,72,cloudy,mated,,40,40_1,345,288896.9088,4706889.833,NA,NA,0.691100892,NA,NA,NA,NA,mated,7/10/13,W,W,17,7/5/13,12,5,3.733893557,5.105042017
R-BRRB,2013-7-5-BW-103,W,10-Jul,10-Jul_R-BRRB,female,12:25pm,15,2,24,575,2,42.485593,-71.568561,p,grass,wet,none,5,Michal,Lee,72,cloudy,mated,,40,40_2,120,288896.5146,4706890.401,-0.394138724,0.567692795,0.829772002,-34.77154045,-61.18750897,-1.067923493,0.481944706,mated,7/10/13,W,W,17,7/5/13,12,5,3.733893557,5.105042017
R-BRRB,2013-7-5-BW-103,W,10-Jul,10-Jul_R-BRRB,female,12:25pm,15,2,25,576,3,42.485592,-71.568571,b,grass,wet,none,5,Michal,Lee,72,cloudy,mated,,40,40_3,15,288895.6894,4706890.315,-0.825288205,-0.086144962,8.443915053,-95.95904942,120.6200758,2.105217467,-0.509342979,mated,7/10/13,W,W,17,7/5/13,12,5,3.733893557,5.105042017
R-BRRB,2013-7-5-BW-103,W,10-Jul,10-Jul_R-BRRB,female,12:25pm,15,2,26,577,4,42.485662,-71.568531,f,na,wet,Chelone,5,Michal,Lee,72,cloudy,mated,,40,40_4,15,288899.2126,4706897.989,3.523215062,7.673764204,8.37773584,24.66102641,-82.66538776,-1.442783194,0.127663786,mated,7/10/13,W,W,17,7/5/13,12,5,3.733893557,5.105042017
R-BRRB,2013-7-5-BW-103,W,10-Jul,10-Jul_R-BRRB,female,12:25pm,15,2,27,578,5,42.4857,-71.568619,p,weed,wet,none,5,Michal,Lee,72,cloudy,mated,,40,40_5,15,288892.1075,4706902.428,-7.105060844,4.438982789,1.73798902,-58.00436134,43.24797761,0.754819604,0.728395155,mated,7/10/13,W,W,17,7/5/13,12,5,3.733893557,5.105042017
R-BRRB,2013-7-5-BW-103,W,10-Jul,10-Jul_R-BRRB,female,12:25pm,15,2,31,579,6,42.485715,-71.568625,f,na,wet,none,5,Michal,Lee,72,cloudy,mated,,40,40_6,60,288891.6648,4706904.108,-0.442682648,1.680665911,9.346999903,-14.75638374,-45.11986123,-0.787490137,0.705625987,mated,7/10/13,W,W,17,7/5/13,12,5,3.733893557,5.105042017
