trackID,date,indID,sex,starttime,interval,gps.num,index,waypt,flag,lat,lon,behavior,nect.plant,habitat,Chel_Plan,release.area,recorder,tracker,temp,cloudcover,Notes,X,track_num,track_flag,time
4-Jul_L-BGGR,4-Jul,L-BGGR,Female,11:23am,15,3,316,696,35,42.486109,-71.568406,f,na,na,no,2,Norah,Emma,91,sunny,mated female,,24,24_35,15
4-Jul_L-BGGR,4-Jul,L-BGGR,Female,11:23am,15,3,317,697,36,42.486086,-71.568483,f,na,na,no,2,Norah,Emma,91,sunny,mated female,,24,24_36,15
4-Jul_L-BGGR,4-Jul,L-BGGR,Female,11:23am,15,3,318,698,37,42.485994,-71.568505,f,na,na,no,2,Norah,Emma,91,sunny,mated female,,24,24_37,315
4-Jul_L-BGGR,4-Jul,L-BGGR,Female,11:23am,15,3,319,699,38,42.485927,-71.568546,p,grass,up,no,2,Norah,Emma,91,sunny,mated female,,24,24_38,75
4-Jul_L-BGGR,4-Jul,L-BGGR,Female,11:23am,15,3,320,700,39,42.485911,-71.568541,p,Plantago,up,P,2,Norah,Emma,91,sunny,mated female,,24,24_39,15
4-Jul_L-BGGR,4-Jul,L-BGGR,Female,11:23am,15,3,329,701,40,42.485926,-71.56853,p,poison ivy,up,P,2,Norah,Emma,91,sunny,mated female,,24,24_40,270
4-Jul_L-BGGG,4-Jul,L-BGGG,Female,1:16pm,15,3,1,742,1,42.48504,-71.569032,w,cup,up,no,7,Norah,Lee,93,sunny,virgin female,,25,25_1,405
4-Jul_L-BGGG,4-Jul,L-BGGG,Female,1:16pm,15,3,28,743,2,42.485036,-71.569035,b,grass,up,no,7,Norah,Lee,93,sunny,virgin female,,25,25_2,3090
4-Jul_L-BGGG,4-Jul,L-BGGG,Female,1:16pm,15,3,98,744,3,42.484968,-71.569227,f,na,na,no,7,Norah,Lee,93,sunny,virgin female,,25,25_3,1050
4-Jul_L-BGGG,4-Jul,L-BGGG,Female,1:16pm,15,3,99,745,4,42.485143,-71.569359,f,na,na,no,7,Norah,Lee,93,sunny,virgin female,,25,25_4,15
4-Jul_L-BGGG,4-Jul,L-BGGG,Female,1:16pm,15,3,100,746,5,42.485389,-71.569321,f,grass,up,no,7,Norah,Lee,93,sunny,virgin female,,25,25_5,15
4-Jul_L-BGGG,4-Jul,L-BGGG,Female,1:16pm,15,3,101,747,6,42.485396,-71.569398,p,grass,up,no,7,Norah,Lee,93,sunny,virgin female,,25,25_6,15
4-Jul_L-BGGG,4-Jul,L-BGGG,Female,1:16pm,15,3,126,748,7,42.485423,-71.569393,f,na,up,no,7,Norah,Lee,93,sunny,virgin female,,25,25_7,375
4-Jul_L-BGGG,4-Jul,L-BGGG,Female,1:16pm,15,3,127,749,8,42.485578,-71.569332,p/e,vetch,up,P,7,Norah,Lee,93,sunny,virgin female,,25,25_8,15
4-Jul_L-BGGG,4-Jul,L-BGGG,Female,1:16pm,15,3,154,750,9,42.485667,-71.569062,c,na,up,no,7,Norah,Lee,93,sunny,virgin female,,25,25_9,405
4-Jul_L-BGGG,4-Jul,L-BGGG,Female,1:16pm,15,3,155,751,10,42.485662,-71.568909,m,grass,up,no,7,Norah,Lee,93,sunny,mated with wild; L-BRL tried to mate but lost,,25,25_10,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,1,702,1,42.484848,-71.568908,p,cup,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_1,2415
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,162,703,2,42.484849,-71.568907,f,na,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_2,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,163,704,3,42.48485,-71.5689,p/e,grass,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_3,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,170,705,4,42.484851,-71.5689,p,cup,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_4,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,174,706,5,42.484853,-71.568901,b,aster,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_5,30
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,189,707,6,42.484846,-71.568908,b,aster,up/wet edge,no,2,Norah,Lee,93,sunny,mated female,,26,26_6,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,190,708,7,42.484837,-71.568906,f,na,up/wet edge,no,2,Norah,Lee,93,sunny,mated female,,26,26_7,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,191,709,8,42.484835,-71.56891,b,aster,up/wet edge,no,2,Norah,Lee,93,sunny,mated female,,26,26_8,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,193,710,9,42.484834,-71.568917,b,aster,wet,no,2,Norah,Lee,93,sunny,mated female,,26,26_9,90
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,200,711,10,42.484851,-71.568894,f,na,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_10,30
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,201,712,11,42.484859,-71.568929,f,na,wet,no,2,Norah,Lee,93,sunny,mated female,,26,26_11,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,202,713,12,42.484847,-71.568951,f,na,wet,no,2,Norah,Lee,93,sunny,mated female,,26,26_12,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,203,714,13,42.48484,-71.568966,p,aster,wet,no,2,Norah,Lee,93,sunny,mated female,,26,26_13,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,205,715,14,42.484831,-71.568977,f,na,wet,no,2,Norah,Lee,93,sunny,mated female,,26,26_14,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,206,716,15,42.484796,-71.568951,p,aster,wet,no,2,Norah,Lee,93,sunny,mated female,,26,26_15,30
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,207,717,16,42.484788,-71.568944,w,fern,wet,no,2,Norah,Lee,93,sunny,mated female,,26,26_16,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,208,718,17,42.484775,-71.568958,w,fern,wet,no,2,Norah,Lee,93,sunny,mated female,,26,26_17,240
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,214,719,18,42.48477,-71.568957,p,aster,wet,no,2,Norah,Lee,93,sunny,mated female,,26,26_18,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,216,720,19,42.484767,-71.568957,p/e,aster,wet,no,2,Norah,Lee,93,sunny,mated female,,26,26_19,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,217,721,20,42.484784,-71.568898,p,aster,wet,no,2,Norah,Lee,93,sunny,mated female,,26,26_20,60
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,218,722,21,42.484796,-71.568877,p,aster,wet,P,2,Norah,Lee,93,sunny,mated female,,26,26_21,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,219,723,22,42.484813,-71.568866,p,aster,wet,P,2,Norah,Lee,93,sunny,mated female,,26,26_22,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,221,724,23,42.484813,-71.568859,p,aster,wet,P,2,Norah,Lee,93,sunny,mated female,,26,26_23,105
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,222,725,24,42.484813,-71.568853,p,aster,wet,P,2,Norah,Lee,93,sunny,mated female,,26,26_24,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,238,726,25,42.484814,-71.568844,f,na,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_25,30
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,239,727,26,42.484832,-71.568809,p,aster,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_26,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,240,728,27,42.484836,-71.568797,w,aster,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_27,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,244,729,28,42.484842,-71.5688,f,na,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_28,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,245,730,29,42.484879,-71.568792,p,aster,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_29,345
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,246,731,30,42.484888,-71.56875,f,na,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_30,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,247,732,31,42.484879,-71.568737,w,weed,up,no,2,Norah,Lee,93,sunny,mated female,,26,26_31,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,249,733,32,42.48486,-71.568742,f,na,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_32,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,250,734,33,42.484834,-71.568773,f,na,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_33,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,251,735,34,42.484829,-71.568768,p,aster,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_34,60
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,252,736,35,42.484804,-71.56876,w,grass,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_35,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,275,737,36,42.484804,-71.568765,f,na,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_36,225
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,276,738,37,42.484791,-71.568718,p,rasp,up,P,2,Norah,Lee,93,sunny,mated female,,26,26_37,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,277,739,38,42.484783,-71.568709,p,aster,up,no,2,Norah,Lee,93,sunny,mated female,,26,26_38,15
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,278,740,39,42.484765,-71.568742,f,na,up,no,2,Norah,Lee,93,sunny,mated female,,26,26_39,30
4-Jul_R-BGGB,4-Jul,R-BGGB,Female,2:20pm,15,3,279,741,40,42.484761,-71.56874,p,aster,up,no,2,Norah,Lee,93,sunny,mated female,,26,26_40,105
5-Jul_R-GRS,5-Jul,R-GRS,Female,9:52am,15,1,1,829,1,42.485158,-71.568673,p,vetch,up,P,3,Natasha,Emma/Norah,88,sunny,mated,,27,27_1,1920
5-Jul_R-GRS,5-Jul,R-GRS,Female,9:52am,15,1,129,830,2,42.485159,-71.568671,p,grass,up,no,3,Natasha,Emma/Norah,88,sunny,mated,,27,27_2,2145
5-Jul_R-GRS,5-Jul,R-GRS,Female,9:52am,15,1,272,831,3,42.485193,-71.568707,f,na,up,no,3,Natasha,Emma/Norah,88,sunny,mated,,27,27_3,15
5-Jul_R-GRS,5-Jul,R-GRS,Female,9:52am,15,1,273,832,4,42.485208,-71.568726,w,Plantago,up,P,3,Natasha,Emma/Norah,88,sunny,mated,,27,27_4,225
5-Jul_R-GRS,5-Jul,R-GRS,Female,9:52am,15,1,288,833,5,42.485208,-71.568728,w,gallium,up,no,3,Natasha,Emma/Norah,88,sunny,mated,,27,27_5,15
5-Jul_R-GRS,5-Jul,R-GRS,Female,9:52am,15,1,289,834,6,42.485205,-71.568725,w,Plantago,up,P,3,Natasha,Emma/Norah,88,sunny,mated,,27,27_6,15
5-Jul_R-GRS,5-Jul,R-GRS,Female,9:52am,15,1,290,835,7,42.485196,-71.568717,w,Plantago,up,P,3,Natasha,Emma/Norah,88,sunny,mated,,27,27_7,1065
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,1,837,1,42.485307,-71.568536,f,na,up,P,3,Norah,Natasha,88,sunny,mated,,28,28_1,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,2,838,2,42.485286,-71.568482,p,aster,up,P,3,Norah,Natasha,88,sunny,mated,,28,28_2,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,13,839,3,42.485276,-71.568479,w,Plantago,up,P,3,Norah,Natasha,88,sunny,mated,,28,28_3,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,160,840,4,42.485274,-71.568488,p,unk weed,up,P,3,Norah,Natasha,88,sunny,mated,,28,28_4,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,221,841,5,42.485291,-71.568472,b,na,up,P,3,Norah,Natasha,88,sunny,mated,,28,28_5,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,222,842,6,42.485291,-71.56847,f,na,up,P,3,Norah,Natasha,88,sunny,mated,,28,28_6,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,223,843,7,42.485275,-71.568474,f,na,up,P,3,Norah,Natasha,88,sunny,mated,,28,28_7,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,224,844,8,42.485285,-71.568463,f,na,up,P,3,Norah,Natasha,88,sunny,mated,,28,28_8,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,225,845,9,42.485324,-71.568445,p,goldenrod,up,P,3,Norah,Natasha,88,sunny,mated,,28,28_9,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,279,846,10,42.485363,-71.568438,f,na,up,P,3,Norah,Natasha,88,sunny,mated,,28,28_10,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,280,847,11,42.485372,-71.56854,f,na,up,P,3,Norah,Natasha,88,sunny,mated,,28,28_11,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,281,848,12,42.485457,-71.568398,p,aster,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_12,165
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,282,849,13,42.485466,-71.568366,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_13,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,283,850,14,42.485418,-71.568316,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_14,375
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,284,851,15,42.485334,-71.56828,p,aster,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_15,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,285,852,16,42.48527,-71.568289,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_16,30
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,286,853,17,42.485236,-71.568343,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_17,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,287,854,18,42.485227,-71.568355,p,aster,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_18,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,288,855,19,42.485212,-71.568362,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_19,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,289,856,20,42.485135,-71.568432,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_20,30
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,290,857,21,42.485132,-71.568441,p,bittersweet,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_21,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,315,858,22,42.485097,-71.568536,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_22,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,316,859,23,42.485043,-71.568545,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_23,2205
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,318,860,24,42.485041,-71.568543,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_24,120
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,319,861,25,42.484979,-71.568653,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_25,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,320,862,26,42.485001,-71.56868,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_26,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,321,863,27,42.485008,-71.568725,b,aster,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_27,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,323,864,28,42.48501,-71.568727,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_28,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,324,865,29,42.484991,-71.568675,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_29,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,325,866,30,42.484953,-71.568671,p,aster,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_30,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,333,867,31,42.484919,-71.568711,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_31,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,334,868,32,42.484902,-71.568687,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_32,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,335,869,33,42.48488,-71.568718,p,aster,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_33,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,336,870,34,42.484883,-71.568741,p,unk weed,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_34,915
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,337,871,35,42.484874,-71.568746,b/e,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_35,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,338,872,36,42.484872,-71.56875,p,unk weed,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_36,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,339,873,37,42.484843,-71.568721,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_37,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,340,874,38,42.484799,-71.568697,p,clover,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_38,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,341,875,39,42.484838,-71.568725,f,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_39,15
5-Jul_R-BGRB,5-Jul,R-BGRB,Female,12:30pm,15,1,342,876,40,42.484871,-71.568693,p,na,up,no,3,Norah,Natasha,88,sunny,mated,,28,28_40,810
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,1,751,1,42.484915,-71.568993,p,cup,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_1,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,2,752,2,42.484911,-71.56899,b,grass,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_2,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,25,753,3,42.484906,-71.569003,b,na,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_3,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,26,754,4,42.484904,-71.569027,f,na,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_4,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,27,755,5,42.484876,-71.569078,p,milkweed,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_5,45
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,28,756,6,42.484856,-71.569096,p,aster,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_6,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,29,757,7,42.484836,-71.569093,f,na,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_7,45
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,30,758,8,42.484818,-71.569093,p,Plantago,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_8,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,34,759,9,42.484809,-71.56909,p,Plantago,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_9,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,36,760,10,42.48481,-71.569092,f,na,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_10,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,37,761,11,42.484808,-71.569097,f,na,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_11,45
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,38,762,12,42.48478,-71.569085,f,na,up,no,2,Norah,Natasha,90,sunny,mated,,29,29_12,345
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,39,763,13,42.484771,-71.56908,p,sedge,up/wet edge,P,2,Norah,Natasha,90,sunny,mated,,29,29_13,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,42,764,14,42.48476,-71.569077,p,na,up/wet edge,P,2,Norah,Natasha,90,sunny,mated,,29,29_14,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,43,765,15,42.484741,-71.56907,c,na,na,no,2,Norah,Natasha,90,sunny,mated,,29,29_15,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,46,766,16,42.48473,-71.569055,p,na,up/wet edge,P,2,Norah,Natasha,90,sunny,mated,,29,29_16,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,47,767,17,42.48473,-71.56906,f,na,up/wet edge,no,2,Norah,Natasha,90,sunny,mated,,29,29_17,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,48,768,18,42.484726,-71.569064,p,unk weed,up/wet edge,no,2,Norah,Natasha,90,sunny,mated,,29,29_18,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,49,769,19,42.484729,-71.569083,p,aster,up/wet edge,P,2,Norah,Natasha,90,sunny,mated,,29,29_19,45
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,52,770,20,42.484717,-71.569119,p,aster,up/wet edge,no,2,Norah,Natasha,90,sunny,mated,,29,29_20,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,53,771,21,42.484713,-71.569118,p,na,up/wet edge,no,2,Norah,Natasha,90,sunny,mated,,29,29_21,75
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,54,772,22,42.48471,-71.569125,p,na,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_22,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,55,773,23,42.484706,-71.569135,p,na,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_23,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,56,774,24,42.484688,-71.569146,f,na,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_24,240
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,57,775,25,42.484694,-71.569164,p,na,na,no,2,Norah,Natasha,90,sunny,mated,,29,29_25,300
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,58,776,26,42.484722,-71.569149,p,Plantago,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_26,45
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,61,777,27,42.484722,-71.569161,f,na,na,no,2,Norah,Natasha,90,sunny,mated,,29,29_27,45
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,62,778,28,42.484728,-71.569148,p,na,na,no,2,Norah,Natasha,90,sunny,mated,,29,29_28,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,67,779,29,42.484742,-71.569146,f,na,up,no,2,Norah,Natasha,90,sunny,mated,,29,29_29,165
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,68,780,30,42.48475,-71.569144,p,Plantago,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_30,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,84,781,31,42.484748,-71.569143,p,clover,up,no,2,Norah,Natasha,90,sunny,mated,,29,29_31,225
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,104,782,32,42.484747,-71.569144,p,aster,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_32,45
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,107,783,33,42.484745,-71.569143,p,Plantago,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_33,30
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,110,784,34,42.484747,-71.569147,f,na,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_34,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,111,785,35,42.484737,-71.569167,p,Plantago,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_35,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,122,786,36,42.484734,-71.569166,p,yellow rattle,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_36,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,123,787,37,42.484732,-71.569171,p,Plantago,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_37,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,138,788,38,42.484729,-71.569172,p,Aster,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_38,15
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,141,789,39,42.484734,-71.569168,p,Plantago,up,P,2,Norah,Natasha,90,sunny,mated,,29,29_39,60
5-Jul_R-BRRR,5-Jul,R-BRRR,Female,2:05pm,15,3,143,790,40,42.484735,-71.569182,f,na,na,no,2,Norah,Natasha,90,sunny,mated,,29,29_40,30
6-Jul_R-RBBG,6-Jul,R-RBBG,female,10:24am,15,2,1,429,1,42.484463,-71.569295,p,cup,wet,T,1,Norah,Lee,85,mostly sunny,"mated female, released near turtlehead",,30,30_1,1200
6-Jul_R-RBBG,6-Jul,R-RBBG,female,10:24am,15,2,81,430,2,42.484463,-71.569295,f,n/a,wet,T,1,Norah,Lee,85,mostly sunny,"mated female, released near turtlehead",,30,30_2,15
6-Jul_R-RBBG,6-Jul,R-RBBG,female,10:24am,15,2,82,431,3,42.484463,-71.569289,w,turtlehead,wet,T,1,Norah,Lee,85,mostly sunny,"mated female, released near turtlehead",,30,30_3,2700
